duration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fHeaderBytes,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bVarianceDataBytes,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,sflow_fpacket,sflow_fbytes,sflow_bpacket,sflow_bbytes,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,FFNEPD,Init_Win_bytes_forward,Init_Win_bytes_backward,RRT_samples_clnt,Act_data_pkt_forward,min_seg_size_forward,calss
3351623,9,7,676,5845,52,52,252,1390,75.11111111,835,66.38513471,670.5615806,3351623,143353,2,235,3060750,140854,418952.875,23892.16667,1069383.69,57300.78585,1,2,0,0,180,140,2.685266213,2.088540388,4.773806601,1945.624553,52,1390,407.5625,577.7432496,2,3060750,223441.5333,786282.7987,1,2,0,3,15,0,0,0,8.646449704,407.5625,75.11111111,180,260,5,59401,449652.8333,835,5785,6,2314925,9,676,7,5845,3351623,3351623,3351623,0,3060750,3060750,3060750,0,2,4194240,1853440,6,9,32,benign
16,0,2,0,135,-1,52,-1,83,0,67.5,0,21.89748844,0,16,-1,16,-1,16,0,16,0,0,0,1,0,0,0,40,0,125000,125000,8437500,52,83,67.5,21.89748844,16,16,16,0,1,0,0,1,2,0,0,0,0,67.5,0,0,0,0,0,479.5,67,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,5120,2,0,0,benign
253836328,1,2,40,92,40,40,40,52,40,46,0,8.426149773,0,253740171,-1,253740171,-1,253740171,0,2.54E+08,0,0,0,0,0,0,20,40,0.003939546,0.007879093,0.011818639,0.520020129,40,52,44,6.892024376,96157,253740171,1.27E+08,1.79E+08,2,0,0,0,3,0,0,0,2.3,44,40,20,0,0,0,71,46,0,0,0,1,40,2,92,253836328,2.54E+08,253836328,0,253740171,2.54E+08,253740171,0,2,1920,88704,1,1,20,benign
3637750,6,8,519,6528,52,52,251,1390,86.5,816,80.65048047,636.2929469,3637750,143499,2,133,3351623,141382,727550,20499.85714,1468644.5,53304.40077,1,2,0,0,120,160,1.649371177,2.19916157,3.848532747,1937.186448,52,1390,503.3571429,600.7167651,2,3351623,279826.9231,924299.0142,0,2,1,3,13,0,0,0,12.57803468,503.3571429,86.5,120,0,0,0,404868.7143,816,6468,7,3055266,6,519,8,6528,3637750,3637750,3637750,0,3351623,3351623,3351623,0,2,4194240,1853440,7,6,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,109696,-1,0,1,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,111168,1,0,0,benign
3926871,11,9,780,7641,52,52,252,1390,70.90909091,849,60.10816009,647.0698378,3926871,142180,2,65,3639248,139974,392687.1,17772.5,1142166.893,49377.15605,1,2,0,0,220,180,2.801212467,2.291901109,5.093113576,2144.455471,52,1390,421.05,579.5906881,2,3639248,206677.4211,832272.5333,1,2,0,3,19,0,0,0,9.796153846,421.05,70.90909091,220,364,7,39868,418699.375,849,7581,8,3436536,11,780,9,7641,3926871,3926871,3926871,0,3639248,3639248,3639248,0,2,4194240,1853440,8,11,32,benign
59999450,3,3,868,771,52,52,429,667,289.3333333,257,206.6055017,355.0697115,59923270,59999450,4,21670,59923266,59977780,3.00E+07,3.00E+07,4.24E+07,4.24E+07,2,1,0,0,60,60,0.050000458,0.050000458,0.100000917,27.31691707,52,667,273.1666667,260.4188293,4,59923266,1.20E+07,2.68E+07,0,0,0,3,6,0,0,0,0.888248848,273.1666667,289.3333333,60,0,0,0,126074.5,257,0,0,0,3,868,3,771,59948454,5.99E+07,59948454,0,59923266,5.99E+07,59923266,0,3,127936,9664,2,3,32,benign
29520127,2,0,80,0,40,-1,40,-1,40,0,1,0,29520127,0,29520127,-1,29520127,-1,2.95E+07,0,0,0,0,0,0,0,40,0,0.067750386,0,0.067750386,2.710015441,40,40,40,1,29520127,29520127,2.95E+07,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,29520127,2.95E+07,29520127,0,29520127,2.95E+07,29520127,0,3,88704,-1,0,2,20,benign
4227000,9,9,675,8410,52,52,251,1390,75,934.4444444,66.0520628,619.2535045,4227000,142885,2,187,3926871,140163,528375,17860.625,1374655.131,49418.44788,1,2,0,0,180,180,2.129169624,2.129169624,4.258339248,2149.278448,52,1390,504.7222222,614.8459688,2,3926871,248647.0588,948854.8581,1,2,0,3,17,0,0,0,12.45925926,504.7222222,75,180,260,5,24461,383474.9028,934,8350,8,3067597,9,675,9,8410,4227000,4227000,4227000,0,3926871,3926871,3926871,0,2,4194240,1853440,8,9,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,101440,1,0,0,benign
7372001,2,0,80,0,40,-1,40,-1,40,0,1,0,7372001,0,7372001,-1,7372001,-1,7372001,0,0,0,0,0,0,0,40,0,0.271296762,0,0.271296762,10.85187048,40,40,40,1,7372001,7372001,7372001,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,7372001,7372001,7372001,0,7372001,7372001,7372001,0,3,88704,-1,0,2,20,benign
240515738,21,25,4505,24740,52,52,1390,1390,214.5238095,989.6,407.5333261,600.0149651,551127,240483248,2,2,254498,239968112,27556.35,1.00E+07,58578.65712,4.90E+07,3,3,0,0,420,500,0.087312374,0.103943302,0.191255676,121.5928747,52,1390,635.7608696,646.6736661,2,239964611,5344794.178,3.58E+07,1,2,0,6,45,0,0,0,5.491675916,635.7608696,214.5238095,420,1727,7,45455,360017.9583,989,12157,10,109689,21,4505,25,24740,240515738,2.41E+08,240515738,0,239964611,2.40E+08,239964611,0,2,4194240,2722560,22,21,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5056,-1,0,1,32,benign
1847753,2,0,80,0,40,-1,40,-1,40,0,1,0,1847753,0,1847753,-1,1847753,-1,1847753,0,0,0,0,0,0,0,40,0,1.082395753,0,1.082395753,43.29583012,40,40,40,1,1847753,1847753,1847753,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,1847753,1847753,1847753,0,1847753,1847753,1847753,0,3,88704,-1,0,2,20,benign
605,1,1,73,260,73,260,73,260,73,260,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1652.892562,1652.892562,3305.785124,550413.2231,73,260,166.5,132.2251867,605,605,605,0,0,0,0,0,0,0,0,0,3.561643836,166.5,73,20,0,0,0,0,260,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
236998,11,11,1901,6524,52,52,730,1390,172.8181818,593.0909091,241.3181792,599.887982,236998,193349,2,8,75749,71098,23699.8,19334.9,25599.05402,27706.24868,3,6,0,0,220,220,46.41389379,46.41389379,92.82778758,35548.8232,52,1390,382.9545455,495.3335555,2,65324,11285.61905,18139.42386,0,2,0,9,21,0,0,0,3.431877959,382.9545455,172.8181818,220,208,4,34666666,359865.5909,593,4356,5,4113314,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,926720,10,11,32,benign
46214654,5,5,596,534,40,40,416,342,119.2,106.8,166.1413555,131.7533681,217252,46192557,2,14,192497,45999643,54313,1.15E+07,92858.40412,2.30E+07,1,2,0,0,100,100,0.108190792,0.108190792,0.216381583,24.4511189,40,416,113,141.5128577,2,45997402,5134961.556,1.53E+07,1,2,0,3,9,0,0,0,0.895973154,113,119.2,100,0,0,0,17358.95,106,0,0,0,5,596,5,534,46214654,4.62E+07,46214654,0,45997402,4.60E+07,45997402,0,2,4194240,1868800,4,5,20,benign
4547132,12,10,831,9601,52,52,251,1390,69.25,960.1,57.28179943,600.48535,4547132,144899,1373,174,4234011,142425,413375.6364,16099.88889,1268331.796,47372.0307,1,2,0,0,240,200,2.639026094,2.199188412,4.838214505,2294.193351,52,1390,474.1818182,601.9864052,174,4234011,216530.0952,921375.186,0,2,1,3,21,0,0,0,11.55354994,474.1818182,69.25,240,416,8,13810,360582.6556,960,9541,9,3856507,12,831,10,9601,4547132,4547132,4547132,0,4234011,4234011,4234011,0,2,4194240,1853440,9,12,32,benign
612,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1633.986928,1633.986928,3267.973856,792483.6601,71,414,242.5,242.5355644,612,612,612,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
360625,2,1,116,64,52,64,64,64,58,64,8.426149773,0,360625,0,360625,-1,360625,-1,360625,0,0,0,1,1,0,0,40,20,5.54592721,2.772963605,8.318890815,499.1334489,52,64,60,6.892024376,8147,352478,180312.5,243478.7851,0,0,0,2,3,0,0,0,0.551724138,60,58,40,0,0,0,0,64,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,87040,150272,1,2,32,benign
6970750,2,0,80,0,40,-1,40,-1,40,0,1,0,6970750,0,6970750,-1,6970750,-1,6970750,0,0,0,0,0,0,0,40,0,0.286913173,0,0.286913173,11.47652692,40,40,40,1,6970750,6970750,6970750,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,6970750,6970750,6970750,0,6970750,6970750,6970750,0,3,4194240,-1,0,2,20,benign
18874,3,0,187,0,52,-1,83,-1,62.33333333,0,17.88388474,0,18874,0,1253,-1,17621,-1,9437,0,11573.92375,0,1,0,0,0,60,0,158.9488185,0,158.9488185,9907.809685,52,83,62.33333333,17.88388474,1253,17621,9437,11573.92375,1,0,0,1,3,0,0,0,0,62.33333333,62.33333333,60,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,104320,-1,0,3,32,benign
25058,1,1,64,210,64,210,64,210,64,210,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,39.9074148,39.9074148,79.8148296,10934.63165,64,210,137,103.2327467,25058,25058,25058,0,0,0,0,0,0,0,0,0,3.28125,137,64,20,0,0,0,0,210,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
4823758,7,11,574,10595,52,52,254,1390,82,963.1818182,75.90234955,603.2512442,4823758,139823,2,101,4546009,136934,803959.6667,13982.3,1834450.738,43201.3197,1,2,0,0,140,220,1.451150742,2.280379737,3.731530479,2315.414662,52,1390,620.5,641.4736481,2,4546009,283750.4706,1099233.023,0,2,1,3,17,0,0,0,18.45818815,620.5,82,140,0,0,0,363912.0636,963,10535,10,3646590,7,574,11,10595,4823758,4823758,4823758,0,4546009,4546009,4546009,0,2,4194240,1853440,10,7,32,benign
27841,3,1,180,52,52,52,64,52,60,52,6.892024376,0,4379,0,4,-1,4375,-1,2189.5,0,3090.763579,0,0,0,0,0,60,20,107.7547502,35.91825006,143.6730003,8333.034015,52,64,58,6.904105059,4,23462,9280.333333,12474.62071,0,0,0,0,4,0,0,0,0.288888889,58,60,60,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,89792,22400,1,3,32,benign
59678077,12,11,2372,956,52,52,329,146,197.6666667,86.90909091,115.5412821,46.90619265,2166752,59436011,2,94,721995,57955270,196977.4545,5943601.1,276206.9237,1.83E+07,8,4,0,0,240,220,0.201078865,0.184322293,0.385401158,55.76587195,52,329,144.6956522,104.2841114,2,57511325,2712639.864,1.22E+07,1,2,0,12,22,0,0,0,0.403035413,144.6956522,197.6666667,240,0,0,0,2200.190909,86,0,0,0,12,2372,11,956,59678077,5.97E+07,59678077,0,57511325,5.75E+07,57511325,0,2,4194240,913920,6,12,32,benign
5127382,8,11,624,11364,52,52,252,1390,78,1033.090909,70.36131242,588.1538837,5127382,150631,2,237,4828006,146893,732483.1429,15063.1,1807236.72,46321.99285,1,2,0,0,160,220,1.560250436,2.145344349,3.705594785,2338.035278,52,1390,630.9473684,654.8462902,2,4828006,284854.5556,1134617.568,0,2,1,3,18,0,0,0,18.21153846,630.9473684,78,160,208,4,151382,345924.9909,1033,11304,10,3024077,8,624,11,11364,5127382,5127382,5127382,0,4828006,4828006,4828006,0,2,4194240,1853440,10,8,32,benign
360682,2,1,159,52,52,52,107,52,79.5,52,38.87801435,0,232892,0,232892,-1,232892,-1,232892,0,0,0,1,0,0,0,40,20,5.545050765,2.772525383,8.317576147,585.0028557,52,107,70.33333333,31.74639087,127790,232892,180341,74318.33691,2,0,0,1,3,0,0,0,0.327044025,70.33333333,79.5,40,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,22400,89792,1,2,32,benign
0,1,0,40,0,40,-1,40,-1,40,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,40,40,40,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,-1,0,1,20,benign
5423131,11,9,781,8122,52,52,253,1390,71,902.4444444,60.40943635,617.4746171,5423131,144764,2,150,5134994,141959,542313.1,18095.5,1614778.157,50048.81813,1,2,0,0,220,180,2.028348568,1.65955792,3.687906488,1641.671573,52,1390,445.15,585.285695,2,5134994,285427.9474,1175120.696,1,2,0,3,19,0,0,0,10.39948784,445.15,71,220,364,7,96782,381274.9028,902,8062,8,2874153,11,781,9,8122,5423131,5423131,5423131,0,5134994,5134994,5134994,0,2,4194240,1853440,8,11,32,benign
15,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,15,-1,15,-1,15,0,15,0,0,0,1,0,0,0,40,0,133333.3333,133333.3333,1.06E+07,52,107,79.5,38.87801435,15,15,15,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,22400,2,0,0,benign
458124,2,0,80,0,40,-1,40,-1,40,0,1,0,458124,0,458124,-1,458124,-1,458124,0,0,0,0,0,0,0,40,0,4.365630266,0,4.365630266,174.6252106,40,40,40,1,458124,458124,458124,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,88704,-1,0,2,20,benign
5715375,11,9,785,8034,52,52,257,1390,71.36363636,892.6666667,61.61456439,619.9025125,5715375,145322,2,168,5425118,142964,571537.5,18165.25,1706420.16,50426.5302,1,2,0,0,220,180,1.924633117,1.574699823,3.49933294,1543.03086,52,1390,440.95,582.6962714,2,5425118,300809.2105,1241620.434,1,2,0,3,19,0,0,0,10.2343949,440.95,71.36363636,220,364,7,320704,384279.125,892,7974,8,3381679,11,785,9,8034,5715375,5715375,5715375,0,5425118,5425118,5425118,0,2,4194240,1853440,8,11,32,benign
59950738,3,2,868,719,52,52,429,667,289.3333333,359.5,206.6055017,434.8695207,59901895,46768,5,46768,59901890,46768,3.00E+07,46768,4.24E+07,0,2,1,0,0,60,40,0.050041085,0.033360724,0.083401809,26.47173418,52,667,317.4,264.7603633,5,59901890,1.50E+07,2.99E+07,0,0,0,3,5,0,0,0,0.828341014,317.4,289.3333333,60,0,0,0,189111.5,359,0,0,0,3,868,2,719,59950733,6.00E+07,59950733,0,59901890,5.99E+07,59901890,0,3,126720,9408,1,3,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,1,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,87616,-1,0,1,32,benign
6003252,12,10,836,9595,52,52,256,1390,69.66666667,959.5,58.72405939,600.5617278,6003252,143276,2,175,5718485,140897,545750.1818,15919.55556,1716513.278,46866.6226,1,2,0,0,240,200,1.998916587,1.665763823,3.66468041,1737.558243,52,1390,474.1363636,601.7012228,2,5718485,285869.1429,1245401.616,0,2,1,3,21,0,0,0,11.47727273,474.1363636,69.66666667,240,416,8,100458,360674.3889,959,9535,9,4007986,12,836,10,9595,6003252,6003252,6003252,0,5718485,5718485,5718485,0,2,4194240,1853440,9,12,32,benign
824095,2,2,116,116,52,52,64,64,58,58,8.426149773,8.426149773,1124,824095,1124,824095,1124,824095,1124,824095,0,0,1,1,0,0,40,40,2.426904665,2.426904665,4.85380933,281.5209412,52,64,58,6.904105059,1124,528229,274698.3333,264123.516,0,0,0,2,4,0,0,0,1,58,58,40,0,0,0,71,58,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,88704,159744,2,2,32,benign
24661504,2,0,104,0,52,-1,52,-1,52,0,1,0,24661504,0,24661504,-1,24661504,-1,2.47E+07,0,0,0,0,0,0,0,40,0,0.081098055,0,0.081098055,4.217098844,52,52,52,1,24661504,24661504,2.47E+07,0,1,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,24661504,2.47E+07,24661504,0,24661504,2.47E+07,24661504,0,3,87616,-1,0,2,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,95552,-1,0,1,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,-1,0,1,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
75440314,10,12,928,8770,52,52,254,1390,92.8,730.8333333,83.94747035,608.2730149,492747,75305150,2,13,147498,74999410,54749.66667,6845922.727,67661.33016,2.26E+07,2,4,0,0,200,240,0.132555122,0.159066146,0.291621268,128.551957,52,1390,440.8181818,550.0586234,2,74947567,3592395.905,1.63E+07,1,2,0,6,21,0,0,0,9.450431035,440.8181818,92.8,200,208,4,5216,369996.0606,730,7913,7,4822059,10,928,12,8770,75440314,7.54E+07,75440314,0,74947567,7.49E+07,74947567,0,2,4194240,1853440,11,10,32,benign
59696876,11,11,1901,6497,52,52,730,1390,172.8181818,590.6363636,241.3181792,604.9543409,244998,59663041,2,9,103125,59491685,24499.8,5966304.1,32271.4452,1.88E+07,3,5,0,0,220,220,0.184264249,0.184264249,0.368528497,140.6773782,52,1390,381.7272727,497.7180959,2,59451869,2842708.381,1.30E+07,1,2,0,8,21,0,0,0,3.417674908,381.7272727,172.8181818,220,208,4,34666666,365969.7545,590,4356,5,4413373,11,1901,11,6497,59696867,5.97E+07,59696867,0,59451869,5.95E+07,59451869,0,2,4194240,926720,10,11,32,benign
14179501,2,0,104,0,52,-1,52,-1,52,0,1,0,14179501,0,14179501,-1,14179501,-1,1.42E+07,0,0,0,0,0,0,0,40,0,0.141048687,0,0.141048687,7.33453173,52,52,52,1,14179501,14179501,1.42E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,14179501,1.42E+07,14179501,0,14179501,1.42E+07,14179501,0,3,87616,-1,0,2,32,benign
7364245,2,0,104,0,52,-1,52,-1,52,0,1,0,7364245,0,7364245,-1,7364245,-1,7364245,0,0,0,0,0,0,0,40,0,0.271582491,0,0.271582491,14.12228952,52,52,52,1,7364245,7364245,7364245,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,7364245,7364245,7364245,0,7364245,7364245,7364245,0,3,101696,-1,0,2,32,benign
568,1,1,71,345,71,345,71,345,71,345,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1760.56338,1760.56338,3521.126761,732394.3662,71,345,208,193.7446773,568,568,568,0,0,0,0,0,0,0,0,0,4.85915493,208,71,20,0,0,0,0,345,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
3522001,2,0,104,0,52,-1,52,-1,52,0,1,0,3522001,0,3522001,-1,3522001,-1,3522001,0,0,0,0,0,0,0,40,0,0.56785901,0,0.56785901,29.5286685,52,52,52,1,3522001,3522001,3522001,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,3522001,3522001,3522001,0,3522001,3522001,3522001,0,3,87616,-1,0,2,32,benign
7364248,2,0,104,0,52,-1,52,-1,52,0,1,0,7364248,0,7364248,-1,7364248,-1,7364248,0,0,0,0,0,0,0,40,0,0.27158238,0,0.27158238,14.12228377,52,52,52,1,7364248,7364248,7364248,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,7364248,7364248,7364248,0,7364248,7364248,7364248,0,3,179008,-1,0,2,32,benign
475758,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,475758,0,4,-1,443503,-1,158586,0,247271.5914,0,1,0,0,0,80,0,8.407635815,0,8.407635815,502.3562399,52,83,59.75,15.48924358,4,443503,158586,247271.5914,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,502,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,104320,-1,0,4,32,benign
35321803,5,5,701,362,52,52,321,146,140.2,72.4,122.9062651,41.28619624,1393126,35078846,2,282,728125,34413523,348281.5,8769711.5,402298.7904,1.71E+07,2,1,0,0,100,100,0.141555628,0.141555628,0.283111256,30.09472648,52,321,106.3,93.53258493,2,33928677,3924644.778,1.13E+07,1,2,0,3,9,0,0,0,0.516405136,106.3,140.2,100,0,0,0,1704.55,72,0,0,0,5,701,5,362,35321803,3.53E+07,35321803,0,33928677,3.39E+07,33928677,0,2,4194240,913920,3,5,32,benign
2005000,2,0,104,0,52,-1,52,-1,52,0,1,0,2005000,0,2005000,-1,2005000,-1,2005000,0,0,0,0,0,0,0,40,0,0.997506234,0,0.997506234,51.87032419,52,52,52,1,2005000,2005000,2005000,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,2005000,2005000,2005000,0,2005000,2005000,2005000,0,3,299072,-1,0,2,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,109696,-1,0,1,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,111168,1,0,0,benign
2005000,2,0,104,0,52,-1,52,-1,52,0,1,0,2005000,0,2005000,-1,2005000,-1,2005000,0,0,0,0,0,0,0,40,0,0.997506234,0,0.997506234,51.87032419,52,52,52,1,2005000,2005000,2005000,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,2005000,2005000,2005000,0,2005000,2005000,2005000,0,3,336512,-1,0,2,32,benign
59999012,5,3,1685,771,52,52,429,667,337,257,160.6681362,355.0697115,59999012,26880,4,15,59919266,26865,1.50E+07,13440,2.99E+07,18985.81705,4,1,0,0,100,60,0.083334706,0.050000823,0.133335529,40.93400738,52,667,307,229.0997911,4,59919266,8571287.429,2.26E+07,0,0,0,5,8,0,0,0,0.457566766,307,337,100,0,0,0,126074.5,257,0,0,0,5,1685,3,771,59999008,6.00E+07,59999008,0,59919266,5.99E+07,59919266,0,3,124224,9024,1,5,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,111168,1,0,0,benign
2005000,2,0,104,0,52,-1,52,-1,52,0,1,0,2005000,0,2005000,-1,2005000,-1,2005000,0,0,0,0,0,0,0,40,0,0.997506234,0,0.997506234,51.87032419,52,52,52,1,2005000,2005000,2005000,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,2005000,2005000,2005000,0,2005000,2005000,2005000,0,3,402240,-1,0,2,32,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,101440,1,0,0,benign
0,0,1,0,83,-1,83,-1,83,0,83,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,83,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,-1,89792,1,0,0,benign
